s,st,b,q,ba,qa,i,ts,an,qn,o,h,l,c,v,qv,y,as,pm,pn,cs,tags,pom,pomt,etf
GXSUSDT,TRADING,GXS,USDT,,,0.01,0.0001,GXChain,TetherUS,0.4037,0.4074,0.3845,0.3944,284140.91,111492.931408,0,284140.91,USDⓈ,USDⓈ,60000000,"[""pos""]",,,
HARDBNB,TRADING,HARD,BNB,,,0.1,0.00001,HARD Protocol,BNB,0.01662,0.01817,0.01577,0.01722,340993.5,5620.850466,0,340993.5,BNB,BNB,,"[""innovation-zone"",""defi""]",,,
HARDBTC,TRADING,HARD,BTC,,฿,0.1,1e-8,HARD Protocol,Bitcoin,0.00002624,0.00002909,0.00002546,0.00002746,1919914.3,51.64225807,0,1919914.3,BTC,BTC,,"[""innovation-zone"",""defi""]",,,
HARDBUSD,TRADING,HARD,BUSD,,,0.01,0.0001,HARD Protocol,BUSD,0.4962,0.55,0.478,0.5334,77348.81,38347.327984,0,77348.81,USDⓈ,USDⓈ,,"[""innovation-zone"",""defi""]",,,
HARDUSDT,TRADING,HARD,USDT,,,0.01,0.0001,HARD Protocol,TetherUS,0.5066,0.5507,0.4769,0.5191,6150587.28,3069353.887999,0,6150587.28,USDⓈ,USDⓈ,,"[""innovation-zone"",""defi""]",,,
HBARBNB,TRADING,HBAR,BNB,,,1,0.000001,Hedera Hashgraph,BNB,0.001139,0.00136,0.001112,0.001216,5287643,6278.284417,0,5287643,BNB,BNB,4077684788,"[""pos""]",,,
HBARBTC,TRADING,HBAR,BTC,,฿,1,1e-8,Hedera Hashgraph,Bitcoin,0.0000018,0.00000216,0.00000178,0.00000195,41700421,80.01766331,0,41700421,BTC,BTC,4077684788,"[""pos""]",,,
HBARBUSD,TRADING,HBAR,BUSD,,,0.1,0.00001,Hedera Hashgraph,BUSD,0.03482,0.04111,0.03352,0.03697,5903160,214174.574505,0,5903160,USDⓈ,USDⓈ,4077684788,"[""pos""]",,,
HBARUSDT,TRADING,HBAR,USDT,,,0.1,0.00001,Hedera Hashgraph,TetherUS,0.03483,0.04131,0.03346,0.03678,75163479.2,2723285.872143,0,75163479.2,USDⓈ,USDⓈ,4077684788,"[""pos""]",,,
HCBTC,TRADING,HC,BTC,,฿,0.01,1e-7,HyperCash,Bitcoin,0.0000493,0.00005,0.0000469,0.0000488,136110.11,6.5547294,0,136110.11,BTC,BTC,44910481,"[""pow"",""pos"",""mining-zone""]",,,
HEGICBUSD,TRADING,HEGIC,BUSD,,,0.01,0.0001,Hegic,BUSD,0.2379,0.288,0.2102,0.229,490353.67,116421.186702,0,490353.67,USDⓈ,USDⓈ,,"[""innovation-zone""]",,,
HEGICETH,TRADING,HEGIC,ETH,,Ξ,1,1e-7,Hegic,Ethereum,0.0003823,0.000463,0.0003613,0.0003823,504093,201.6563627,0,504093,ALTS,ALTS,,"[""innovation-zone""]",,,
HIVEBNB,TRADING,HIVE,BNB,,,0.1,0.00001,Hive,BNB,0.00434,0.00471,0.00415,0.00455,126254.5,559.553362,0,126254.5,BNB,BNB,,"[""pos"",""mining-zone""]",,,
HIVEBTC,TRADING,HIVE,BTC,,฿,1,1e-8,Hive,Bitcoin,0.0000069,0.00000759,0.00000657,0.00000726,3433417,23.97475168,0,3433417,BTC,BTC,,"[""pos"",""mining-zone""]",,,
HIVEUSDT,TRADING,HIVE,USDT,,,0.01,0.0001,Hive,TetherUS,0.1331,0.1443,0.1193,0.1368,4813281.27,643106.346735,0,4813281.27,USDⓈ,USDⓈ,,"[""pos"",""mining-zone""]",,,
HNTBTC,TRADING,HNT,BTC,,฿,0.01,1e-7,Helium,Bitcoin,0.0000735,0.0000748,0.0000712,0.0000744,33816.82,2.46010643,0,33816.82,BTC,BTC,,[],,,
HNTUSDT,TRADING,HNT,USDT,,,0.001,0.001,Helium,TetherUS,1.421,1.424,1.3,1.399,266270.529,364954.072172,0,266270.529,USDⓈ,USDⓈ,,[],,,
HOTBNB,TRADING,HOT,BNB,,,1,1e-8,Holo,BNB,0.00001953,0.00001982,0.00001916,0.00001946,64527536,1258.04860075,0,64527536,BNB,BNB,133214575156,"[""storage-zone""]",,,
HOTBTC,TRADING,HOT,BTC,,฿,1,1e-8,Holo,Bitcoin,4e-8,4e-8,3e-8,4e-8,144977286,5.15592673,0,144977286,BTC,BTC,133214575156,"[""storage-zone""]",,,
HOTETH,TRADING,HOT,ETH,,Ξ,1,1e-8,Holo,Ethereum,9.9e-7,0.00000102,9.8e-7,0.000001,246675714,246.00093314,0,246675714,ALTS,ALTS,133214575156,"[""storage-zone""]",,,
HOTUSDT,TRADING,HOT,USDT,,,1,1e-7,Holo,TetherUS,0.0005983,0.0006037,0.000571,0.0005872,1029883263,607820.9096637,0,1029883263,USDⓈ,USDⓈ,133214575156,"[""storage-zone""]",,,
ICXBNB,TRADING,ICX,BNB,,,0.1,0.00001,ICON,BNB,0.01417,0.01466,0.0137,0.01433,62625.8,886.277026,0,62625.8,BNB,BNB,387431340,"[""pos""]",,,
ICXBTC,TRADING,ICX,BTC,,฿,1,1e-8,ICON,Bitcoin,0.00002244,0.00002346,0.00002196,0.00002301,1749145,39.34003879,0,1749145,BTC,BTC,387431340,"[""pos""]",,,
ICXBUSD,TRADING,ICX,BUSD,,,0.01,0.0001,ICON,BUSD,0.4345,0.4478,0.409,0.4337,322806.4,138032.253501,0,322806.4,USDⓈ,USDⓈ,387431340,"[""pos""]",,,
ICXETH,TRADING,ICX,ETH,,Ξ,0.01,0.000001,ICON,Ethereum,0.000714,0.000745,0.000701,0.000738,166080.87,119.64861425,0,166080.87,ALTS,ALTS,387431340,"[""pos""]",,,
ICXUSDT,TRADING,ICX,USDT,,,0.01,0.0001,ICON,TetherUS,0.4335,0.4469,0.408,0.4348,7242182.3,3087953.297692,0,7242182.3,USDⓈ,USDⓈ,387431340,"[""pos""]",,,
IDEXBTC,TRADING,IDEX,BTC,,฿,1,1e-8,IDEX,Bitcoin,0.00000181,0.00000193,0.00000179,0.00000184,6081627,11.27348134,0,6081627,BTC,BTC,,"[""defi""]",,,
IDEXBUSD,TRADING,IDEX,BUSD,,,0.1,0.00001,IDEX,BUSD,0.03557,0.0378,0.03405,0.03503,1012143.8,35702.499237,0,1012143.8,USDⓈ,USDⓈ,,"[""defi""]",,,
INJBNB,TRADING,INJ,BNB,,,0.1,0.00001,Injective Protocol,BNB,0.04028,0.05111,0.04012,0.04785,243418.6,11475.628287,0,243418.6,BNB,BNB,,"[""defi"",""pos""]",,,
INJBTC,TRADING,INJ,BTC,,฿,0.1,1e-8,Injective Protocol,Bitcoin,0.00006384,0.00008184,0.00006371,0.00007642,1257563.1,94.54211998,0,1257563.1,BTC,BTC,,"[""defi"",""pos""]",,,
INJBUSD,TRADING,INJ,BUSD,,,0.01,0.0001,Injective Protocol,BUSD,1.2393,1.559,1.2165,1.4357,288515.51,416794.969986,0,288515.51,USDⓈ,USDⓈ,,"[""defi"",""pos""]",,,
INJUSDT,TRADING,INJ,USDT,,,0.01,0.0001,Injective Protocol,TetherUS,1.2338,1.5666,1.215,1.4438,2958888.36,4198042.120695,0,2958888.36,USDⓈ,USDⓈ,,"[""defi"",""pos""]",,,
IOSTBNB,TRADING,IOST,BNB,,,1,1e-7,IOST,BNB,0.0001988,0.0002108,0.0001988,0.0002081,3063068,625.8509351,0,3063068,BNB,BNB,12003807131,"[""pos""]",,,
IOSTBTC,TRADING,IOST,BTC,,฿,1,1e-8,IOST,Bitcoin,3.1e-7,3.4e-7,3.1e-7,3.3e-7,288842725,94.35246155,0,288842725,BTC,BTC,12003807131,"[""pos""]",,,
IOSTETH,TRADING,IOST,ETH,,Ξ,1,1e-8,IOST,Ethereum,0.00001009,0.00001077,0.00001003,0.00001071,13278727,138.61508986,0,13278727,ALTS,ALTS,12003807131,"[""pos""]",,,
IOSTUSDT,TRADING,IOST,USDT,,,1,0.000001,IOST,TetherUS,0.006087,0.006392,0.005934,0.006309,738256199,4573265.194014,0,738256199,USDⓈ,USDⓈ,12003807131,"[""pos""]",,,
IOTABNB,TRADING,IOTA,BNB,,,0.1,0.00001,MIOTA,BNB,0.01096,0.01129,0.01077,0.01106,251939.5,2755.89966,0,251939.5,BNB,BNB,2779530283,"[""pow""]",,,
IOTABUSD,TRADING,IOTA,BUSD,,,0.01,0.0001,MIOTA,BUSD,0.3354,0.3442,0.32,0.3332,388470.95,129084.299307,0,388470.95,USDⓈ,USDⓈ,2779530283,"[""pow""]",,,
IOTAUSDT,TRADING,IOTA,USDT,,,0.01,0.0001,MIOTA,TetherUS,0.3358,0.3445,0.3183,0.3339,17492475.65,5811806.381886,0,17492475.65,USDⓈ,USDⓈ,2779530283,"[""pow""]",,,
IOTXBTC,TRADING,IOTX,BTC,,฿,1,1e-8,IoTeX,Bitcoin,4.1e-7,4.2e-7,3.9e-7,4.1e-7,13863323,5.68524638,0,13863323,BTC,BTC,9644304442,"[""pos"",""mining-zone""]",,,
IOTXETH,TRADING,IOTX,ETH,,Ξ,1,1e-8,IoTeX,Ethereum,0.00001305,0.00001342,0.00001271,0.00001327,1602181,20.96010522,0,1602181,ALTS,ALTS,9644304442,"[""pos"",""mining-zone""]",,,
IOTXUSDT,TRADING,IOTX,USDT,,,1,0.000001,IoTeX,TetherUS,0.007817,0.007958,0.00744,0.007771,21304143,164727.545328,0,21304143,USDⓈ,USDⓈ,9644304442,"[""pos"",""mining-zone""]",,,
IQBNB,TRADING,IQ,BNB,,,1,1e-7,Everipedia,BNB,0.000083,0.0000951,0.0000808,0.000084,20186998,1726.3598735,0,20186998,BNB,BNB,,[],,,
IQBUSD,TRADING,IQ,BUSD,,,1,0.000001,Everipedia,BUSD,0.002548,0.002897,0.002451,0.002533,86114532,220812.607494,0,86114532,USDⓈ,USDⓈ,,[],,,
IRISBNB,TRADING,IRIS,BNB,,,1,0.000001,IRISnet,BNB,0.002057,0.002076,0.001961,0.00203,61467,124.73833,0,61467,BNB,BNB,,"[""pos"",""mining-zone""]",,,
IRISBTC,TRADING,IRIS,BTC,,฿,1,1e-8,IRISnet,Bitcoin,0.00000324,0.00000332,0.00000316,0.00000322,4815406,15.54008003,0,4815406,BTC,BTC,,"[""pos"",""mining-zone""]",,,
IRISBUSD,TRADING,IRIS,BUSD,,,0.1,0.00001,IRISnet,BUSD,0.06052,0.06285,0.05945,0.06092,16372,1007.265648,0,16372,USDⓈ,USDⓈ,,"[""pos"",""mining-zone""]",,,
IRISUSDT,TRADING,IRIS,USDT,,,0.1,0.00001,IRISnet,TetherUS,0.06259,0.06315,0.05883,0.06083,2010386.9,123065.075549,0,2010386.9,USDⓈ,USDⓈ,,"[""pos"",""mining-zone""]",,,
JSTBNB,TRADING,JST,BNB,,,1,0.000001,JUST,BNB,0.000909,0.000994,0.000874,0.000895,3137558,2893.167963,0,3137558,BNB,BNB,,"[""defi""]",,,
JSTBTC,TRADING,JST,BTC,,฿,1,1e-8,JUST,Bitcoin,0.00000145,0.0000016,0.0000014,0.00000143,56811616,84.50125258,0,56811616,BTC,BTC,,"[""defi""]",,,
JSTUSDT,TRADING,JST,USDT,,,0.1,0.00001,JUST,TetherUS,0.02787,0.0299,0.026,0.02712,212526719.4,5899984.954919,0,212526719.4,USDⓈ,USDⓈ,,"[""defi""]",,,
KAVABNB,TRADING,KAVA,BNB,,,0.1,0.00001,Kava,BNB,0.05509,0.05661,0.05399,0.05647,25519.8,1416.56833,0,25519.8,BNB,BNB,27190672,"[""defi"",""pos"",""mining-zone""]",,,
KAVABTC,TRADING,KAVA,BTC,,฿,1,1e-8,Kava,Bitcoin,0.00008722,0.00009095,0.00008571,0.00009016,314474,27.81313665,0,314474,BTC,BTC,27190672,"[""defi"",""pos"",""mining-zone""]",,,
KAVAUSDT,TRADING,KAVA,USDT,,,0.01,0.0001,Kava,TetherUS,1.6812,1.7234,1.6122,1.7067,1724990.51,2888229.474826,0,1724990.51,USDⓈ,USDⓈ,27190672,"[""defi"",""pos"",""mining-zone""]",,,
KEYETH,TRADING,KEY,ETH,,Ξ,1,1e-8,Selfkey,Ethereum,0.0000043,0.00000439,0.000004,0.0000042,44473336,184.97101514,0,44473336,ALTS,ALTS,3512807380,[],,,
KEYUSDT,TRADING,KEY,USDT,,,1,0.000001,Selfkey,TetherUS,0.002591,0.002624,0.002354,0.002469,337385660,834898.714689,0,337385660,USDⓈ,USDⓈ,3512807380,[],,,
KMDBTC,TRADING,KMD,BTC,,฿,0.01,1e-7,Komodo,Bitcoin,0.0000303,0.000033,0.0000301,0.0000321,682693.48,21.30412786,0,682693.48,BTC,BTC,122989439,"[""pow"",""mining-zone""]",,,
KMDBUSD,BREAK,KMD,BUSD,,,0.01,0.0001,Komodo,BUSD,0.4687,0.4782,0.4371,0.4676,145580.34,68040.474705,0,145580.34,USDⓈ,USDⓈ,122989439,"[""pow"",""mining-zone""]",,,
KMDETH,TRADING,KMD,ETH,,Ξ,0.01,0.000001,Komodo,Ethereum,0.000952,0.001055,0.000952,0.00104,58739.92,58.88997515,0,58739.92,ALTS,ALTS,122989439,"[""pow"",""mining-zone""]",,,
KMDUSDT,TRADING,KMD,USDT,,,0.01,0.0001,Komodo,TetherUS,0.5824,0.6192,0.5669,0.6081,445760.26,265543.422684,0,445760.26,USDⓈ,USDⓈ,122989439,"[""pow"",""mining-zone""]",,,
KNCBUSD,TRADING,KNC,BUSD,,,0.001,0.001,KyberNetwork,BUSD,1.026,1.03,0.978,1.004,25414.582,25610.746374,0,25414.582,USDⓈ,USDⓈ,200674735,"[""defi""]",,,
KNCUSDT,TRADING,KNC,USDT,,,0.001,0.001,KyberNetwork,TetherUS,1.022,1.026,0.973,1.006,2022272.287,2028561.243691,0,2022272.287,USDⓈ,USDⓈ,200674735,"[""defi""]",,,
KP3RBNB,TRADING,KP3R,BNB,,,0.001,0.001,Keep3rV1,BNB,7.42,9.5,7.084,8.824,3107.237,25182.129839,0,3107.237,BNB,BNB,,"[""innovation-zone"",""defi""]",,,
KP3RBUSD,TRADING,KP3R,BUSD,,,0.00001,0.01,Keep3rV1,BUSD,226,288.89,212.8,270,16102.84,4009117.1409088,0,16102.83572,USDⓈ,USDⓈ,,"[""innovation-zone"",""defi""]",,,
KSMBNB,TRADING,KSM,BNB,,,0.01,0.0001,Kusama,BNB,1.7755,2.0444,1.721,2.0444,1647.04,3079.601723,0,1647.04,BNB,BNB,,"[""pos"",""mining-zone""]",,,
KSMBUSD,TRADING,KSM,BUSD,,,0.001,0.001,Kusama,BUSD,53.884,61.844,51.6,61.792,2259.653,130461.942195,0,2259.653,USDⓈ,USDⓈ,,"[""pos"",""mining-zone""]",,,
KSMUSDT,TRADING,KSM,USDT,,,0.001,0.001,Kusama,TetherUS,54.089,62,51.485,61.945,159675.144,9154753.367702,0,159675.144,USDⓈ,USDⓈ,,"[""pos"",""mining-zone""]",,,
LINKAUD,TRADING,LINK,AUD,,,0.001,0.001,ChainLink,Australia Dollar,19.2,19.2,17.861,18.637,2987.745,54896.689389,0,2987.745,USDⓈ,USDⓈ,394509556,"[""defi""]",,,
LINKBKRW,TRADING,LINK,BKRW,,,0.1,0.01,ChainLink,Binance KRW,15214.11,15239.05,14565.97,15021.67,953.1,14199336.255,0,953.1,USDⓈ,USDⓈ,394509556,"[""defi""]",,,
LINKBUSD,TRADING,LINK,BUSD,,,0.01,0.0001,ChainLink,BUSD,13.9447,14.0388,13.06,13.6645,286080.02,3888812.2943,0,286080.02,USDⓈ,USDⓈ,394509556,"[""defi""]",,,
LINKEUR,TRADING,LINK,EUR,,,0.001,0.001,ChainLink,Euro,11.678,11.739,10.876,11.343,42668.64,483431.842195,0,42668.64,USDⓈ,USDⓈ,394509556,"[""defi""]",,,
LINKTRY,TRADING,LINK,TRY,,,0.01,0.001,ChainLink,Turkish Lira,109.727,109.727,103.619,107.3,5269.42,563370.2171,0,5269.42,USDⓈ,USDⓈ,394509556,"[""defi""]",,,
LINKTUSD,TRADING,LINK,TUSD,,,0.01,0.0001,ChainLink,TrueUSD,13.9786,14.0072,13.1315,13.5766,12775.63,173276.405551,0,12775.63,USDⓈ,USDⓈ,394509556,"[""defi""]",,,
LINKUSDC,TRADING,LINK,USDC,,,0.01,0.0001,ChainLink,USD Coin,13.9579,14.027,13.0575,13.6633,116114.67,1582041.913867,0,116114.67,USDⓈ,USDⓈ,394509556,"[""defi""]",,,
LINKUSDT,TRADING,LINK,USDT,,,0.01,0.0001,ChainLink,TetherUS,13.9499,14.0263,13.05,13.6621,6603464.97,89710535.892509,0,6603464.97,USDⓈ,USDⓈ,394509556,"[""defi""]",,,
LOOMBTC,TRADING,LOOM,BTC,,฿,1,1e-8,Loom Network,Bitcoin,0.00000143,0.00000182,0.00000139,0.00000162,55242402,87.7776567,0,55242402,BTC,BTC,970520753,[],,,
LOOMETH,TRADING,LOOM,ETH,,Ξ,1,1e-8,Loom Network,Ethereum,0.00004532,0.00005792,0.00004439,0.00005231,9337184,471.27382685,0,9337184,ALTS,ALTS,970520753,[],,,
LRCBTC,TRADING,LRC,BTC,,฿,1,1e-8,Loopring,Bitcoin,0.00001006,0.00001051,0.00000997,0.00001038,1866594,19.14280576,0,1866594,BTC,BTC,1143623342,"[""defi""]",,,
LRCBUSD,TRADING,LRC,BUSD,,,0.1,0.00001,Loopring,BUSD,0.19176,0.20043,0.18649,0.19502,103651.8,20384.293097,0,103651.8,USDⓈ,USDⓈ,1143623342,"[""defi""]",,,
LRCETH,TRADING,LRC,ETH,,Ξ,1,1e-8,Loopring,Ethereum,0.00031893,0.00033998,0.00031888,0.000333,229475,74.93855394,0,229475,ALTS,ALTS,1143623342,"[""defi""]",,,
LRCUSDT,TRADING,LRC,USDT,,,0.1,0.00001,Loopring,TetherUS,0.19289,0.20011,0.18595,0.19608,9103464.6,1758270.830569,0,9103464.6,USDⓈ,USDⓈ,1143623342,"[""defi""]",,,
LSKBTC,TRADING,LSK,BTC,,฿,0.01,1e-7,Lisk,Bitcoin,0.0000723,0.0000753,0.000071,0.0000734,403105.3,29.40752673,0,403105.3,BTC,BTC,126552382,"[""pos"",""mining-zone""]",,,
LSKETH,TRADING,LSK,ETH,,Ξ,0.01,0.000001,Lisk,Ethereum,0.002312,0.002401,0.002248,0.002364,47834.1,110.97839745,0,47834.1,ALTS,ALTS,126552382,"[""pos"",""mining-zone""]",,,
LSKUSDT,TRADING,LSK,USDT,,,0.01,0.0001,Lisk,TetherUS,1.3974,1.4239,1.3195,1.3877,429541.11,593707.975913,0,429541.11,USDⓈ,USDⓈ,126552382,"[""pos"",""mining-zone""]",,,
LTCBNB,TRADING,LTC,BNB,Ł,,0.001,0.001,Litecoin,BNB,2.957,3.026,2.792,2.865,6482.836,18734.395934,0,6482.836,BNB,BNB,65994089,"[""pow"",""mining-zone""]",,,
LTCBUSD,TRADING,LTC,BUSD,Ł,,0.00001,0.01,Litecoin,BUSD,90.63,92.73,82.63,86.57,196055.94,17125769.5871281,0,196055.93725,USDⓈ,USDⓈ,65994089,"[""pow"",""mining-zone""]",,,
LTCETH,TRADING,LTC,ETH,Ł,Ξ,0.001,0.00001,Litecoin,Ethereum,0.1494,0.15364,0.14358,0.14668,23562.055,3484.93755346,0,23562.055,ALTS,ALTS,65994089,"[""pow"",""mining-zone""]",,,
LTCEUR,TRADING,LTC,EUR,Ł,,0.001,0.001,Litecoin,Euro,75.604,77.311,69,71.82,12690.79,926413.657068,0,12690.79,USDⓈ,USDⓈ,65994089,"[""pow"",""mining-zone""]",,,
LTCPAX,TRADING,LTC,PAX,Ł,,0.00001,0.01,Litecoin,Paxos Standard,90.87,91.29,83.85,85.98,800.49,70352.4735863,0,800.48247,USDⓈ,USDⓈ,65994089,"[""pow"",""mining-zone""]",,,
LTCTUSD,TRADING,LTC,TUSD,Ł,,0.00001,0.01,Litecoin,TrueUSD,91.18,92.04,83.08,86.28,2044.34,180447.5183762,0,2044.33337,USDⓈ,USDⓈ,65994089,"[""pow"",""mining-zone""]",,,
LTCUSDC,TRADING,LTC,USDC,Ł,,0.00001,0.01,Litecoin,USD Coin,90.79,92.5,83,86.5,26061.46,2275563.101252,0,26061.45772,USDⓈ,USDⓈ,65994089,"[""pow"",""mining-zone""]",,,
LTCUSDT,TRADING,LTC,USDT,Ł,,0.00001,0.01,Litecoin,TetherUS,90.61,92.68,82.61,86.54,2616592.68,228807596.355868,0,2616592.67028,USDⓈ,USDⓈ,65994089,"[""pow"",""mining-zone""]",,,
LTOBTC,TRADING,LTO,BTC,,฿,1,1e-8,LTO Network,Bitcoin,0.00000747,0.00000917,0.00000729,0.00000824,46199492,370.75276808,0,46199492,BTC,BTC,229053494,"[""pos""]",,,
LTOUSDT,TRADING,LTO,USDT,,,0.1,0.00001,LTO Network,TetherUS,0.144,0.17709,0.13828,0.1561,16996922.7,2660352.936712,0,16996922.7,USDⓈ,USDⓈ,229053494,"[""pos""]",,,
LUNABNB,TRADING,LUNA,BNB,,,0.1,0.00001,Terra,BNB,0.01286,0.01328,0.01264,0.01307,661051.6,8528.186595,0,661051.6,BNB,BNB,,"[""defi"",""pos"",""mining-zone""]",,,
LUNABTC,TRADING,LUNA,BTC,,฿,1,1e-8,Terra,Bitcoin,0.00002033,0.0000215,0.00002021,0.00002083,2272453,47.12627296,0,2272453,BTC,BTC,,"[""defi"",""pos"",""mining-zone""]",,,
LUNABUSD,TRADING,LUNA,BUSD,,,0.01,0.0001,Terra,BUSD,0.3933,0.4168,0.382,0.393,457404.71,178661.298176,0,457404.71,USDⓈ,USDⓈ,,"[""defi"",""pos"",""mining-zone""]",,,
LUNAUSDT,TRADING,LUNA,USDT,,,0.01,0.0001,Terra,TetherUS,0.3926,0.41,0.3811,0.3939,4597671.01,1795506.192132,0,4597671.01,USDⓈ,USDⓈ,,"[""defi"",""pos"",""mining-zone""]",,,
MANABTC,TRADING,MANA,BTC,,฿,1,1e-8,Decentraland,Bitcoin,0.00000465,0.00000507,0.00000454,0.00000495,9200230,44.00385051,0,9200230,BTC,BTC,1483808374,[],,,
MANABUSD,TRADING,MANA,BUSD,,,0.1,0.00001,Decentraland,BUSD,0.08915,0.09571,0.0851,0.09341,878437.3,79365.31503,0,878437.3,USDⓈ,USDⓈ,1483808374,[],,,
MANAETH,TRADING,MANA,ETH,,Ξ,1,1e-8,Decentraland,Ethereum,0.00014811,0.00016231,0.00014467,0.00015867,406497,62.10992184,0,406497,ALTS,ALTS,1483808374,[],,,
MANAUSDT,TRADING,MANA,USDT,,,0.1,0.00001,Decentraland,TetherUS,0.08983,0.096,0.08518,0.09326,25552242.4,2297770.612486,0,25552242.4,USDⓈ,USDⓈ,1483808374,[],,,
MATICBNB,TRADING,MATIC,BNB,,,1,1e-7,MATIC Network,BNB,0.0006189,0.0006709,0.0006124,0.0006331,1880644,1179.0294151,0,1880644,BNB,BNB,3100000000,"[""pos""]",,,
MATICBTC,TRADING,MATIC,BTC,,฿,1,1e-8,MATIC Network,Bitcoin,9.9e-7,0.00000103,9.7e-7,0.00000101,75640438,75.95211816,0,75640438,BTC,BTC,3100000000,"[""pos""]",,,
MATICBUSD,TRADING,MATIC,BUSD,,,0.1,0.00001,MATIC Network,BUSD,0.01903,0.01939,0.01827,0.01916,5039368.8,95101.592108,0,5039368.8,USDⓈ,USDⓈ,3100000000,"[""pos""]",,,
MATICUSDT,TRADING,MATIC,USDT,,,0.1,0.00001,MATIC Network,TetherUS,0.01898,0.01938,0.01821,0.01916,117889631.9,2228023.865228,0,117889631.9,USDⓈ,USDⓈ,3100000000,"[""pos""]",,,
MBLBNB,TRADING,MBL,BNB,,,1,1e-7,MovieBloc,BNB,0.0000536,0.0000563,0.0000519,0.0000563,100988519,5471.0545046,0,100988519,BNB,BNB,6386714356,[],,,
MBLBTC,TRADING,MBL,BTC,,฿,1,1e-8,MovieBloc,Bitcoin,9e-8,9e-8,8e-8,9e-8,151860321,13.63818845,0,151860321,BTC,BTC,6386714356,[],,,
MBLUSDT,TRADING,MBL,USDT,,,1,0.000001,MovieBloc,TetherUS,0.001637,0.001709,0.001562,0.001708,296085206,486635.048126,0,296085206,USDⓈ,USDⓈ,6386714356,[],,,
MDABTC,TRADING,MDA,BTC,,฿,1,1e-8,Moeda Loyalty Points,Bitcoin,0.00002663,0.00002699,0.000026,0.00002668,68392,1.82012343,0,68392,BTC,BTC,19628888,[],,,
MDTBNB,TRADING,MDT,BNB,,,1,1e-7,Measurable Data Token,BNB,0.0005444,0.0006,0.0005362,0.0005866,863021,489.0262938,0,863021,BNB,BNB,399848586,[],,,
MDTBTC,TRADING,MDT,BTC,,฿,1,1e-8,Measurable Data Token,Bitcoin,8.6e-7,9.6e-7,8.6e-7,9.6e-7,9295449,8.40695816,0,9295449,BTC,BTC,399848586,[],,,
MDTUSDT,TRADING,MDT,USDT,,,0.1,0.00001,Measurable Data Token,TetherUS,0.01666,0.01846,0.01605,0.01794,10528415.2,181605.374661,0,10528415.2,USDⓈ,USDⓈ,399848586,[],,,
MFTBNB,TRADING,MFT,BNB,,,1,1e-7,Mainframe,BNB,0.0000876,0.0000953,0.0000801,0.0000829,98378892,8401.4342131,0,98378892,BNB,BNB,10000000000,"[""mining-zone"",""defi""]",,,
MFTETH,TRADING,MFT,ETH,,Ξ,1,1e-8,Mainframe,Ethereum,0.00000446,0.00000481,0.00000407,0.00000426,114843827,497.57970303,0,114843827,ALTS,ALTS,10000000000,"[""mining-zone"",""defi""]",,,
MFTUSDT,TRADING,MFT,USDT,,,1,0.000001,Mainframe,TetherUS,0.002691,0.00289,0.0024,0.002508,636553790,1625828.536185,0,636553790,USDⓈ,USDⓈ,10000000000,"[""mining-zone"",""defi""]",,,
MITHBNB,TRADING,MITH,BNB,,,1,0.000001,Mithril,BNB,0.000191,0.000197,0.000184,0.000194,7832175,1492.828522,0,7832175,BNB,BNB,941362500,[],,,
MITHBTC,TRADING,MITH,BTC,,฿,1,1e-8,Mithril,Bitcoin,3.1e-7,3.2e-7,2.9e-7,3.1e-7,11476712,3.4841565,0,11476712,BTC,BTC,941362500,[],,,
MITHUSDT,TRADING,MITH,USDT,,,0.1,0.00001,Mithril,TetherUS,0.00584,0.00597,0.00554,0.00588,18773737.1,107958.492058,0,18773737.1,USDⓈ,USDⓈ,941362500,[],,,
MKRBNB,TRADING,MKR,BNB,,,0.001,0.001,Maker,BNB,17.911,18.495,17.51,18.361,28.412,509.96842,0,28.412,BNB,BNB,668228,"[""defi""]",,,
MKRBTC,TRADING,MKR,BTC,,฿,0.001,0.000001,Maker,Bitcoin,0.028505,0.029606,0.028071,0.0294,384.279,11.04030124,0,384.279,BTC,BTC,668228,"[""defi""]",,,
MKRBUSD,TRADING,MKR,BUSD,,,0.00001,0.01,Maker,BUSD,549.33,558.75,522.5,556.25,186.54,100674.7425436,0,186.53189,USDⓈ,USDⓈ,668228,"[""defi""]",,,
MKRUSDT,TRADING,MKR,USDT,,,0.00001,0.01,Maker,TetherUS,550.79,559.5,521.86,556.46,3181.13,1721003.2505853,0,3181.1281,USDⓈ,USDⓈ,668228,"[""defi""]",,,
MTHBTC,TRADING,MTH,BTC,,฿,1,1e-8,Monetha,Bitcoin,4.1e-7,4.4e-7,4e-7,4.2e-7,8912849,3.76463539,0,8912849,BTC,BTC,402400000,[],,,
MTLBTC,TRADING,MTL,BTC,,฿,1,1e-8,Metal,Bitcoin,0.00001855,0.0000205,0.00001846,0.0000194,3215791,62.02585116,0,3215791,BTC,BTC,65588845,[],,,
MTLETH,TRADING,MTL,ETH,,Ξ,0.01,0.000001,Metal,Ethereum,0.000592,0.00065,0.000589,0.000625,250628.12,154.43002871,0,250628.12,ALTS,ALTS,65588845,[],,,
